imdb_id,title,rating,directors,writers,actors,budget,gross,financial score,score
tt0458339,Captain America: The First Avenger,6.8,['Joe Johnston'],"['Christopher Markus', 'Stephen McFeely']","['Chris Evans', 'Sebastian Stan', 'Hayley Atwell', 'Tommy Lee Jones', 'Hugo Weaving', 'Dominic Cooper', 'Toby Jones', 'Bruno Ricci', 'Neal McDonough', 'Derek Luke', 'Richard Armitage', 'Kenneth Choi', 'JJ Feild', 'Stanley Tucci', 'Samuel L. Jackson']","$140,000,000 ","$176,654,505 ",5.68 ,6.24 
tt0189998,Shadow of the Vampire,6.9,['E. Elias Merhige'],['Steven Katz'],"['John Malkovich', 'Willem Dafoe', 'Udo Kier', 'Cary Elwes', 'Catherine McCormack', 'Eddie Izzard', 'Aden Gillett', 'Nicholas Elliott', 'Ronan Vibert', 'Sophie Langevin', 'Myriam Muller', 'Milos Hlavac', 'Marja-Leena Junker', 'Derek Kueter', 'Norman Golightly']","$8,000,000 ","$8,279,017 ",5.58 ,6.24 
tt0838283,Step Brothers,6.7,['Adam McKay'],"['Will Ferrell', 'Adam McKay']","['Will Ferrell', 'John C. Reilly', 'Mary Steenburgen', 'Richard Jenkins', 'Adam Scott', 'Kathryn Hahn', 'Andrea Savage', 'Lurie Poston', 'Elizabeth Yozamp', 'Logan Manus', 'Travis T. Flory', 'Lili Rose McKay', 'Shira Piven', 'Seth Morris', 'Wayne Federman']","$65,000,000 ","$100,468,793 ",5.78 ,6.24 
tt0421239,Red Eye,6.5,['Wes Craven'],"['Carl Ellsworth', 'Carl Ellsworth', 'and 1 more credit']","['Rachel McAdams', 'Cillian Murphy', 'Brian Cox', 'Laura Johnson', 'Max Kasch', 'Jayma Mays', 'Angela Paton', 'Suzie Plakson', 'Jack Scalia', 'Terry Press', 'Robert Pine', 'Carl Gilliard', 'Mary Kathleen Gordon', 'Loren Lester', 'Philip Pavel']","$25,000,000 ","$57,859,105 ",5.98 ,6.24 
tt0120902,The X Files,6.8,['Rob Bowman'],"['Chris Carter', 'Frank Spotnitz', 'and 1 more credit']","['David Duchovny', 'Gillian Anderson', 'John Neville', 'William B. Davis', 'Martin Landau', 'Mitch Pileggi', 'Jeffrey DeMunn', 'Blythe Danner', ""Terry O'Quinn"", 'Armin Mueller-Stahl', 'Lucas Black', 'Christopher Fennell', 'Cody Newton', 'Blake Stokes', 'Dean Haglund']","$66,000,000 ","$83,892,374 ",5.68 ,6.24 
tt0212985,Hannibal,6.6,['Ridley Scott'],"['Thomas Harris', 'David Mamet', 'and 1 more credit']","['Anthony Hopkins', 'Julianne Moore', 'Gary Oldman', 'Ray Liotta', 'Frankie Faison', 'Giancarlo Giannini', 'Francesca Neri', 'Zeljko Ivanek', 'Hazelle Goodman', 'David Andrews', 'Francis Guinan', 'James Opher', 'Enrico Lo Verso', 'Ivano Marescotti', 'Fabrizio Gifuni']","$87,000,000 ","$165,091,464 ",5.88 ,6.24 
tt0453467,Deja Vu,7,['Tony Scott'],"['Bill Marsilii', 'Terry Rossio']","['Denzel Washington', 'Paula Patton', 'Val Kilmer', 'Jim Caviezel', 'Adam Goldberg', 'Elden Henson', 'Erika Alexander', 'Bruce Greenwood', 'Rich Hutchman', 'Matt Craven', 'Donna W. Scott', 'Elle Fanning', 'Brian Howe', 'Enrique Castillo', 'Mark Phinney']","$75,000,000 ","$64,038,616 ",5.49 ,6.24 
tt0322330,Freaky Friday,6.2,['Mark Waters'],"['Mary Rodgers', 'Heather Hach', 'and 1 more credit']","['Jamie Lee Curtis', 'Lindsay Lohan', 'Mark Harmon', 'Harold Gould', 'Chad Michael Murray', 'Stephen Tobolowsky', 'Christina Vidal', 'Ryan Malgarini', 'Haley Hudson', 'Rosalind Chao', 'Lucille Soong', 'Willie Garson', 'Dina Waters', 'Julie Gonzalo', 'Christina Marie Walter']","$26,000,000 ","$110,230,332 ",6.29 ,6.24 
tt0421206,Gridiron Gang,6.8,['Phil Joanou'],"['Jeff Maguire', 'Jac Flanders']","['Dwayne Johnson', 'Xzibit', 'L. Scott Caldwell', 'Leon Rippy', 'Kevin Dunn', 'Jade Yorker', 'David V. Thomas', 'Setu Taase', 'Mo McRae', 'James Earl', ""Trever O'Brien"", 'Brandon Smith', 'Jurnee Smollett', 'Michael J. Pagan', 'Jamal Mixon']","$30,000,000 ","$38,432,823 ",5.69 ,6.24 
tt0290002,Meet the Fockers,6.3,['Jay Roach'],"['Greg Glienna', 'Mary Ruth Clarke']","['Robert De Niro', 'Ben Stiller', 'Dustin Hoffman', 'Barbra Streisand', 'Blythe Danner', 'Teri Polo', 'Owen Wilson', 'Spencer Pickren', 'Bradley Pickren', 'Alanna Ubach', 'Ray Santiago', 'Tim Blake Nelson', 'Shelley Berman', 'Kali Rocha', 'Dorie Barton']","$80,000,000 ","$279,167,575 ",6.19 ,6.24 
tt0126250,Cookie's Fortune,6.8,['Robert Altman'],['Anne Rapp'],"['Glenn Close', 'Julianne Moore', 'Liv Tyler', ""Chris O'Donnell"", 'Charles S. Dutton', 'Patricia Neal', 'Ned Beatty', 'Courtney B. Vance', 'Donald Moffat', 'Lyle Lovett', 'Danny Darst', 'Matt Malloy', 'Randle Mell', 'Niecy Nash', 'Rufus Thomas']","$8,500,000 ","$10,919,177 ",5.69 ,6.25 
tt0283111,Van Wilder,6.3,['Walt Becker'],"['Brent Goldberg', 'David Wagner']","['Ryan Reynolds', 'Tara Reid', 'Tim Matheson', 'Kal Penn', 'Teck Holmes', 'Daniel Cosgrove', 'Deon Richmond', 'Alex Burns', 'Emily Rutherfurd', 'Paul Gleason', 'Erik Estrada', 'Curtis Armstrong', 'Jason Winer', 'Chris Owen', 'Simon Helberg']","$6,000,000 ","$21,005,329 ",6.19 ,6.25 
tt0482606,The Strangers,6.1,['Bryan Bertino'],['Bryan Bertino'],"['Alex Fisher', 'Peter Clayton-Luce', 'Scott Speedman', 'Liv Tyler', 'Gemma Ward', 'Kip Weeks', 'Laura Margolis', 'Glenn Howerton']","$10,000,000 ","$52,534,295 ",6.39 ,6.25 
tt0084827,TRON,6.7,['Steven Lisberger'],"['Steven Lisberger', 'Steven Lisberger', 'and 1 more credit']","['Jeff Bridges', 'Bruce Boxleitner', 'David Warner', 'Cindy Morgan', 'Barnard Hughes', 'Dan Shor', 'Peter Jurasik', 'Tony Stephano', 'Craig Chudy', 'Vince Deadrick Jr.', 'Sam Schatz', 'Jackson Bostwick', 'David S. Cass Sr.', 'Gerald Berns', 'Bob Neill']","$17,000,000 ","$26,918,576 ",5.79 ,6.25 
tt0099582,Flatliners,6.5,['Joel Schumacher'],['Peter Filardi'],"['Kiefer Sutherland', 'Julia Roberts', 'Kevin Bacon', 'William Baldwin', 'Oliver Platt', 'Kimberly Scott', 'Joshua Rudoy', 'Benjamin Mouton', 'Aeryk Egan', 'Kesha Reed', 'Hope Davis', 'Jim Ortlieb', 'John Duda', 'Megan Stewart', 'Tressa Thomas']","$26,000,000 ","$61,490,000 ",5.99 ,6.25 
tt0250494,Legally Blonde,6.1,['Robert Luketic'],"['Amanda Brown', 'Karen McCullah Lutz', 'and 1 more credit']","['Reese Witherspoon', 'Luke Wilson', 'Selma Blair', 'Matthew Davis', 'Victor Garber', 'Jennifer Coolidge', 'Holland Taylor', 'Ali Larter', 'Jessica Cauffiel', 'Alanna Ubach', 'Oz Perkins', 'Linda Cardellini', 'Bruce Thomas', 'Meredith Scott Lynn', 'Raquel Welch']","$18,000,000 ","$95,001,351 ",6.40 ,6.25 
tt0289992,The Life of David Gale,7.4,['Alan Parker'],['Charles Randolph'],"['Kate Winslet', 'Cleo King', 'Constance Jones', 'Kevin Spacey', 'Laura Linney', 'Lee Ritchey', 'Gabriel Mann', 'Matt Craven', 'Brandy Little', 'Cindy Waite', 'Jim Beaver', 'Leon Rippy', 'Jesse De Luna', 'Vernon Grote', 'Rhona Mitra']","$50,000,000 ","$19,593,740 ",5.10 ,6.25 
tt0113416,The Incredibly True Adventure of Two Girls in Love,5.9,['Maria Maggenti'],['Maria Maggenti'],"['Laurel Holloman', 'Maggie Moore', 'Kate Stafford', 'Sabrina Artel', 'Toby Poser', 'Nelson Rodrguez', 'Dale Dickey', 'Nicole Ari Parker', 'Andrew Wright', 'Katlin Tyler', 'Anna Padgett', 'Chelsea Catthouse', 'Stephanie Berry', 'Babs Davy', 'John Elsen']","$250,000 ","$1,977,544 ",6.60 ,6.25 
tt0071807,The Man with the Golden Gun,6.7,['Guy Hamilton'],"['Richard Maibaum', 'Tom Mankiewicz', 'and 1 more credit']","['Roger Moore', 'Christopher Lee', 'Britt Ekland', 'Maud Adams', 'Herv Villechaize', 'Clifton James', 'Richard Loo', 'Soon-Tek Oh', 'Marc Lawrence', 'Bernard Lee', 'Lois Maxwell', 'Marne Maitland', 'Desmond Llewelyn', 'James Cossins', 'Yao Lin Chen']","$13,000,000 ","$20,972,000 ",5.80 ,6.25 
tt0421073,Street Kings,6.8,['David Ayer'],"['James Ellroy', 'Kurt Wimmer']","['Keanu Reeves', 'Forest Whitaker', 'Hugh Laurie', 'Chris Evans', 'Cedric the Entertainer', 'Jay Mohr', 'Terry Crews', 'Naomie Harris', 'Common', 'Game', 'Martha Higareda', 'John Corbett', 'Amaury Nolasco', 'Cle Shaheed Sloan', 'Noel Gugliemi']","$20,000,000 ","$26,415,649 ",5.70 ,6.25 
tt0082766,Mommie Dearest,6.3,['Frank Perry'],"['Christina Crawford', 'Robert Getchell']","['Faye Dunaway', 'Diana Scarwid', 'Steve Forrest', 'Howard Da Silva', 'Mara Hobel', 'Rutanya Alda', 'Harry Goz', 'Michael Edwards', 'Jocelyn Brando', 'Priscilla Pointer', 'Joe Abdullah', 'Gary Allen', 'Selma Archerd', 'Adrian Aron', 'Xander Berkeley']","$5,000,000 ","$17,988,509 ",6.20 ,6.25 
tt0086491,Twilight Zone: The Movie,6.4,"['Joe Dante', 'John Landis', 'and 2 more credits']","['Rod Serling', 'John Landis']","['Dan Aykroyd', 'Albert Brooks', 'Vic Morrow', 'Doug McGrath', 'Charles Hallahan', 'Rainer Peets', 'Kai Wulff', 'Sue Dugan', 'Debby Porter', 'Steven Williams', 'Annette Claudier', 'Joseph Hieu', 'Al Leong', 'Stephen Bishop', 'Thomas Byrd']","$10,000,000 ","$29,500,000 ",6.11 ,6.25 
tt1343727,Dredd 3D,7.6,['Pete Travis'],"['John Wagner', 'Carlos Ezquerra', 'and 1 more credit']","['Karl Urban', 'Rachel Wood', 'Andile Mngadi', 'Porteus Xandau Steenkamp', 'Jason Cope', 'Emma Breschi', 'Olivia Thirlby', 'Rakie Ayola', 'Lena Headey', 'Tamer Burjaq', 'Warrick Grier', 'Wood Harris', 'Shoki Mokgapa', 'Yohan Chun', 'Eden Knowles']","$50,000,000 ","$13,401,683 ",4.91 ,6.25 
tt0120484,The Waterboy,5.9,['Frank Coraci'],"['Tim Herlihy', 'Adam Sandler']","['Adam Sandler', 'Kathy Bates', 'Fairuza Balk', 'Henry Winkler', 'Jerry Reed', 'Lawrence Gilliard Jr.', 'Blake Clark', 'Peter Dante', 'Jonathan Loughran', 'Al Whiting', 'Clint Howard', 'Allen Covert', 'Rob Schneider', 'Todd Holland', 'Robert Kokol']","$20,000,000 ","$161,487,252 ",6.61 ,6.25 
tt0292644,The Rules of Attraction,6.7,['Roger Avary'],"['Bret Easton Ellis', 'Roger Avary']","['James Van Der Beek', 'Shannyn Sossamon', 'Jessica Biel', 'Kip Pardue', 'Kate Bosworth', 'Ian Somerhalder', 'Joel Michaely', 'Jay Baruchel', 'Thomas Ian Nicholas', 'Clifton Collins Jr.', 'Clare Kramer', 'Faye Dunaway', 'Swoosie Kurtz', 'Russell Sams', 'Colin Bain']","$4,000,000 ","$6,532,619 ",5.81 ,6.25 
tt0102687,Poison,6.5,['Todd Haynes'],"['Jean Genet', 'Todd Haynes']","['Edith Meeks', 'Millie White', 'Buck Smith', 'Anne Giotta', 'Lydia Lafleur', 'Ian Nemser', 'Rob LaBelle', 'Evan Dunsky', 'Marina Lutz', 'Barry Cassidy', 'Richard Anthony', 'Angela M. Schreiber', 'Justin Silverstein', 'Chris Singh', 'Edward Allen']","$250,000 ","$609,524 ",6.01 ,6.26 
tt0404390,Running Scared,7.4,['Wayne Kramer'],['Wayne Kramer'],"['Paul Walker', 'Cameron Bright', 'Vera Farmiga', 'Chazz Palminteri', 'Karel Roden', 'Johnny Messner', 'Ivana Milicevic', 'Alex Neuberger', 'Michael Cudlitz', 'Bruce Altman', 'Elizabeth Mitchell', 'Arthur J. Nascarella', 'John Noble', 'Idalis DeLeon', 'David Warshofsky']","$17,000,000 ","$6,855,137 ",5.11 ,6.26 
tt0265632,Recess: School's Out,6.3,['Chuck Sheetz'],"['Paul Germain', 'Joe Ansolabehere']","[""Rickey D'Shon Collins"", 'Jason Davis', 'Ashley Johnson', 'Andrew Lawrence', 'Courtland Mead', 'Pamela Adlon', 'Dabney Coleman', 'Robert Goulet', 'Melissa Joan Hart', 'Peter MacNicol', 'April Winchell', 'James Woods', 'Diedrich Bader', 'Allyce Beasley', 'Francesca Smith']","$10,000,000 ","$36,696,761 ",6.21 ,6.26 
tt0091886,Salvador,7.5,['Oliver Stone'],"['Oliver Stone', 'Rick Boyle']","['James Woods', 'James Belushi', 'Michael Murphy', 'John Savage', 'Elpidia Carrillo', 'Tony Plana', 'Colby Chester', 'Cynthia Gibb', 'Will MacMillan', 'Valerie Wildman', 'Jos Carlos Ruiz', 'Jorge Luke', 'Juan Fernndez', 'Salvador Snchez', 'Rosario Ziga']","$4,500,000 ","$1,500,000 ",5.02 ,6.26 
tt0261392,Jay and Silent Bob Strike Back,6.8,['Kevin Smith'],"['Kevin Smith', 'Kevin Smith']","['Jason Mewes', 'Kevin Smith', 'Ben Affleck', 'Jeff Anderson', ""Brian O'Halloran"", 'Shannon Elizabeth', 'Eliza Dushku', 'Ali Larter', 'Jennifer Schwalbach Smith', 'Will Ferrell', 'Jason Lee', 'Judd Nelson', 'George Carlin', 'Carrie Fisher', 'Seann William Scott']","$22,000,000 ","$30,059,386 ",5.72 ,6.26 
tt0093428,The Living Daylights,6.7,['John Glen'],"['Richard Maibaum', 'Michael G. Wilson', 'and 1 more credit']","['Timothy Dalton', ""Maryam d'Abo"", 'Jeroen Krabb', 'Joe Don Baker', 'John Rhys-Davies', 'Art Malik', 'Andreas Wisniewski', 'Thomas Wheatley', 'Desmond Llewelyn', 'Robert Brown', 'Geoffrey Keen', 'Walter Gotell', 'Caroline Bliss', 'John Terry', 'Virginia Hey']","$30,000,000 ","$50,096,813 ",5.82 ,6.26 
tt0102713,The Prince of Tides,6.5,['Barbra Streisand'],"['Pat Conroy', 'Pat Conroy', 'and 1 more credit']","['Nick Nolte', 'Barbra Streisand', 'Blythe Danner', 'Kate Nelligan', 'Jeroen Krabb', 'Melinda Dillon', 'George Carlin', 'Jason Gould', 'Brad Sullivan', 'Maggie Collier', 'Lindsay Wray', 'Brandlyn Whitaker', 'Justen Woods', 'Bobby Fain', 'Trey Yearwood']","$30,000,000 ","$74,787,599 ",6.02 ,6.26 
tt0109446,The Client,6.6,['Joel Schumacher'],"['John Grisham', 'Akiva Goldsman', 'and 1 more credit']","['Susan Sarandon', 'Tommy Lee Jones', 'Mary-Louise Parker', 'Anthony LaPaglia', 'J.T. Walsh', 'Anthony Edwards', 'Brad Renfro', 'Will Patton', 'Bradley Whitford', 'Anthony Heald', 'Kim Coates', 'Kimberly Scott', 'David Speck', 'William H. Macy', 'Ossie Davis']","$45,000,000 ","$92,115,211 ",5.92 ,6.26 
tt1482459,The Lorax,6.4,"['Chris Renaud', 'Kyle Balda']","['Ken Daurio', 'Dr. Seuss', 'and 1 more credit']","['Danny DeVito', 'Ed Helms', 'Zac Efron', 'Taylor Swift', 'Betty White', 'Rob Riggle', 'Jenny Slate', 'Nasim Pedrad', 'Joel Swetow', 'Michael Beattie', 'Dave B. Mitchell', 'Dempsey Pappion', 'Elmarie Wendel', 'Danny Cooksey', 'Stephen Tobolowsky']","$70,000,000 ","$213,949,505 ",6.12 ,6.26 
tt0095243,Gorillas in the Mist: The Story of Dian Fossey,6.9,['Michael Apted'],"['Harold T.P. Hayes', 'Dian Fossey']","['Sigourney Weaver', 'Bryan Brown', 'Julie Harris', 'John Omirah Miluwi', 'Iain Cuthbertson', 'Constantin Alexandrov', 'Waigwa Wachira', 'Iain Glen', 'David Lansbury', ""Maggie O'Neill"", 'Konga Mbandu', 'Michael J. Reynolds', 'Gordon Masten', 'Peter Nduati', 'Helen Fraser']","$22,000,000 ","$24,720,479 ",5.62 ,6.26 
tt0367594,Charlie and the Chocolate Factory,6.8,['Tim Burton'],"['Roald Dahl', 'John August']","['Johnny Depp', 'Freddie Highmore', 'David Kelly', 'Helena Bonham Carter', 'Noah Taylor', 'Missi Pyle', 'James Fox', 'Deep Roy', 'Christopher Lee', 'Adam Godley', 'Franziska Troegner', 'AnnaSophia Robb', 'Julia Winter', 'Jordan Fry', 'Philip Wiegratz']","$150,000,000 ","$206,459,076 ",5.72 ,6.26 
tt1764651,The Expendables 2,7,['Simon West'],"['Richard Wenk', 'Sylvester Stallone']","['Sylvester Stallone', 'Jason Statham', 'Jean-Claude Van Damme', 'Jet Li', 'Dolph Lundgren', 'Chuck Norris', 'Bruce Willis', 'Arnold Schwarzenegger', 'Terry Crews', 'Randy Couture', 'Liam Hemsworth', 'Scott Adkins', 'Nan Yu', 'Amanda Ooms', 'Charisma Carpenter']","$92,000,000 ","$85,017,401 ",5.53 ,6.26 
tt0119951,Private Parts,6.6,['Betty Thomas'],"['Howard Stern', 'Len Blum', 'and 1 more credit']","['Howard Stern', 'Robin Quivers', 'Mary McCormack', 'Fred Norris', 'Paul Giamatti', ""Gary Dell'Abate"", 'Jackie Martling', 'Carol Alt', 'Richard Portnow', 'Kelly Bishop', 'Henry Goodman', 'Jonathan Hadary', 'Paul Hecht', 'Allison Janney', 'Michael Murphy']","$20,000,000 ","$41,198,146 ",5.93 ,6.26 
tt0416508,Becoming Jane,6.9,['Julian Jarrold'],"['Jane Austen', 'Kevin Hood', 'and 1 more credit']","['Anne Hathaway', 'James McAvoy', 'Julie Walters', 'James Cromwell', 'Maggie Smith', 'Anna Maxwell Martin', 'Lucy Cohu', 'Laurence Fox', 'Ian Richardson', 'Joe Anderson', 'Leo Bill', 'Jessica Ashworth', 'Eleanor Methven', 'Michael James Ford', 'Tom Vaughan-Lawlor']","$16,500,000 ","$18,663,911 ",5.63 ,6.26 
tt1605630,American Reunion,6.9,"['Jon Hurwitz', 'Hayden Schlossberg']","['Jon Hurwitz', 'Hayden Schlossberg', 'and 1 more credit']","['Jason Biggs', 'Alyson Hannigan', 'Chris Klein', 'Thomas Ian Nicholas', 'Tara Reid', 'Seann William Scott', 'Mena Suvari', 'Eddie Kaye Thomas', 'John Cho', 'Jennifer Coolidge', 'Eugene Levy', 'Natasha Lyonne', 'Dania Ramirez', 'Katrina Bowden', 'Jay Harrington']","$50,000,000 ","$56,724,080 ",5.63 ,6.26 
tt0397892,Bolt,7.1,"['Byron Howard', 'Chris Williams']","['Dan Fogelman', 'Chris Williams']","['John Travolta', 'Miley Cyrus', 'Susie Essman', 'Mark Walton', 'Malcolm McDowell', 'James Lipton', 'Greg Germann', 'Diedrich Bader', 'Nick Swardson', 'J.P. Manoux', 'Dan Fogelman', 'Kari Wahlgren', 'Chlo Grace Moretz', 'Randy Savage', 'Ronn Moss']","$150,000,000 ","$114,053,579 ",5.43 ,6.26 
tt1667889,Ice Age: Continental Drift,6.7,"['Steve Martino', 'Mike Thurmeier']","['Michael Berg', 'Jason Fuchs']","['Aziz Ansari', 'Joy Behar', 'Christopher Campbell', 'Alain Chabat', 'Ester Dean', 'Peter Dinklage', 'Aubrey Graham', 'Jason Fricchione', 'Nick Frost', 'Josh Gad', 'Ben Gleib', 'George Jacobs', 'Queen Latifah', 'Denis Leary', 'John Leguizamo']","$95,000,000 ","$161,239,971 ",5.83 ,6.26 
tt0332452,Troy,7.1,['Wolfgang Petersen'],"['Homer', 'David Benioff']","['Julian Glover', 'Brian Cox', 'Nathan Jones', 'Adoni Maropis', 'Jacob Smith', 'Brad Pitt', 'John Shrapnel', 'Brendan Gleeson', 'Diane Kruger', 'Eric Bana', 'Orlando Bloom', 'Siri Svegler', 'Lucie Barat', 'Ken Bones', 'Manuel Cauchi']","$175,000,000 ","$133,378,256 ",5.43 ,6.26 
tt0232500,The Fast and the Furious,6.3,['Rob Cohen'],"['Ken Li', 'Gary Scott Thompson']","['Paul Walker', 'Vin Diesel', 'Michelle Rodriguez', 'Jordana Brewster', 'Rick Yune', 'Chad Lindberg', 'Johnny Strong', 'Matt Schulze', 'Ted Levine', 'Ja Rule', 'Vyto Ruginis', 'Thom Barry', 'Stanton Rutledge', 'Noel Gugliemi', 'R.J. de Vera']","$38,000,000 ","$144,533,925 ",6.23 ,6.27 
tt0086034,Octopussy,6.6,['John Glen'],"['George MacDonald Fraser', 'Richard Maibaum']","['Roger Moore', 'Maud Adams', 'Louis Jourdan', 'Kristina Wayborn', 'Kabir Bedi', 'Steven Berkoff', 'David Meyer', 'Tony Meyer', 'Desmond Llewelyn', 'Robert Brown', 'Lois Maxwell', 'Michaela Clavell', 'Walter Gotell', 'Vijay Amritraj', 'Albert Moses']","$27,500,000 ","$57,403,139 ",5.93 ,6.27 
tt0119978,The Rainmaker,6.9,['Francis Ford Coppola'],"['John Grisham', 'Francis Ford Coppola', 'and 1 more credit']","['Matt Damon', 'Danny DeVito', 'Claire Danes', 'Jon Voight', 'Mary Kay Place', 'Dean Stockwell', 'Teresa Wright', 'Virginia Madsen', 'Mickey Rourke', 'Andrew Shue', 'Red West', 'Johnny Whitworth', 'Wayne Emmons', 'Adrian Roberts', 'Roy Scheider']","$40,000,000 ","$45,856,732 ",5.63 ,6.27 
tt1127180,Drag Me to Hell,6.8,['Sam Raimi'],"['Sam Raimi', 'Ivan Raimi']","['Alison Lohman', 'Justin Long', 'Lorna Raver', 'Dileep Rao', 'David Paymer', 'Adriana Barraza', 'Chelcie Ross', 'Reggie Lee', 'Molly Cheek', 'Bojana Novakovic', 'Kevin Foster', 'Alexis Cruz', 'Ruth Livier', 'Shiloh Selassie', 'Flor de Maria Chahua']","$30,000,000 ","$42,057,340 ",5.73 ,6.27 
tt0106246,Alive,6.9,['Frank Marshall'],"['Piers Paul Read', 'John Patrick Shanley']","['Ethan Hawke', 'Vincent Spano', 'Josh Hamilton', 'Bruce Ramsay', 'John Newton', 'David Kriegel', 'Kevin Breznahan', 'Sam Behrens', 'Illeana Douglas', 'Jack Noseworthy', 'Christian J. Meoli', 'Jake Carpenter', 'Michael DeLorenzo', 'Jos Ziga', 'Danny Nucci']","$32,000,000 ","$36,733,909 ",5.63 ,6.27 
tt1675192,Take Shelter,7.5,['Jeff Nichols'],['Jeff Nichols'],"['Michael Shannon', 'Jessica Chastain', 'Tova Stewart', 'Shea Whigham', 'Katy Mixon', 'Natasha Randall', 'Ron Kennard', 'Scott Knisley', 'Robert Longstreet', 'Heather Caldwell', 'Sheila Hullihen', 'John Kloock', 'Marianna Alacchi', 'Jacque Jovic', 'Bob Maines']","$5,000,000 ","$1,729,969 ",5.03 ,6.27 
tt1716777,People Like Us,7.1,['Alex Kurtzman'],"['Alex Kurtzman', 'Roberto Orci', 'and 1 more credit']","['Chris Pine', 'Elizabeth Banks', ""Michael Hall D'Addario"", 'Michelle Pfeiffer', 'Olivia Wilde', 'Mark Duplass', 'Sara Mornell', 'Philip Baker Hall', 'Dean Chekvala', 'Barbara Eve Harris', 'David Burrus', 'Joseph Wise', 'Devin Brochu', 'Gabriela Milla', 'Abhi Sinha']","$16,000,000 ","$12,412,386 ",5.44 ,6.27 
tt0450278,Hostel,5.8,['Eli Roth'],['Eli Roth'],"['Jay Hernandez', 'Derek Richardson', 'Eythor Gudjonsson', 'Barbara Nedeljakova', 'Jan Vlask', 'Jana Kaderabkova', 'Jennifer Lim', 'Keiko Seiko', 'Lubomr Bukov', 'Jana Havlickova', 'Rick Hoffman', 'Petr Janis', 'Takashi Miike', 'Patrik Zigo', 'Milda Jedi Havlas']","$4,500,000 ","$47,277,326 ",6.74 ,6.27 
tt0180073,Quills,7.3,['Philip Kaufman'],"['Doug Wright', 'Doug Wright']","['Geoffrey Rush', 'Kate Winslet', 'Joaquin Phoenix', 'Michael Caine', 'Billie Whitelaw', 'Patrick Malahide', 'Amelia Warner', 'Jane Menelaus', 'Stephen Moyer', 'Tony Pritchard', 'Michael Jenn', 'Danny Babington', 'George Antoni', 'Stephen Marcus', 'Elizabeth Berrington']","$13,500,000 ","$7,060,876 ",5.24 ,6.27 
tt0080487,Caddyshack,7.3,['Harold Ramis'],"['Brian Doyle-Murray', 'Harold Ramis', 'and 1 more credit']","['Chevy Chase', 'Rodney Dangerfield', 'Ted Knight', ""Michael O'Keefe"", 'Bill Murray', 'Sarah Holcomb', 'Scott Colomby', 'Cindy Morgan', 'Dan Resin', 'Henry Wilcoxon', 'Elaine Aiken', 'Albert Salmi', 'Ann Ryerson', 'Brian Doyle-Murray', 'Hamilton Mitchell']","$6,000,000 ","$3,142,689 ",5.24 ,6.27 
tt0086373,The Adventures of Bob &amp; Doug McKenzie: Strange Brew,6.6,"['Rick Moranis', 'Dave Thomas']","['Rick Moranis', 'Dave Thomas', 'and 1 more credit']","['Dave Thomas', 'Rick Moranis', 'Max von Sydow', 'Paul Dooley', 'Lynne Griffin', 'Angus MacInnes', 'Tom Harvey', 'Douglas Campbell', 'Brian McConnachie', 'Len Doncheff', 'Jill Frappier', 'David Beard', 'Thick Wilson', 'Robert Windsor', 'Sid Lynas']","$4,000,000 ","$8,571,374 ",5.95 ,6.27 
tt0142342,Big Daddy,6.2,['Dennis Dugan'],"['Steve Franks', 'Steve Franks']","['Adam Sandler', 'Joey Lauren Adams', 'Jon Stewart', 'Cole Sprouse', 'Dylan Sprouse', 'Josh Mostel', 'Leslie Mann', 'Allen Covert', 'Rob Schneider', 'Kristy Swanson', 'Joseph Bologna', 'Peter Dante', 'Jonathan Loughran', 'Steve Buscemi', 'Tim Herlihy']","$34,200,000 ","$163,479,795 ",6.35 ,6.27 
tt0118954,Deconstructing Harry,7.3,['Woody Allen'],['Woody Allen'],"['Judy Davis', 'Julia Louis-Dreyfus', 'Stephanie Roth Haberle', 'Dan Frazer', 'Joel Leffert', 'Lynn Cohen', 'Richard Benjamin', 'Joe Buck', 'Jane Hoffman', 'Woody Allen', 'Tobey Maguire', 'Annette Arnold', 'Frederick Rolf', 'Elisabeth Kieselstein-Cord', 'Lortensia Hayes']","$20,000,000 ","$10,569,071 ",5.25 ,6.27 
tt0087799,Night of the Comet,6.2,['Thom E. Eberhardt'],['Thom E. Eberhardt'],"['Robert Beltran', 'Catherine Mary Stewart', 'Kelli Maroney', 'Sharon Farrell', 'Mary Woronov', 'Geoffrey Lewis', 'Peter Fox', 'John Achorn', 'Michael Bowen', 'Devon Ericson', 'Lissa Layng', 'Ivan E. Roth', 'Janice Kawaye', 'Chance Boyer', 'Andrew Boyer']","$3,000,000 ","$14,418,922 ",6.35 ,6.27 
tt0120794,The Prince of Egypt,6.8,"['Brenda Chapman', 'Steve Hickner', 'and 1 more credit']","['Philip LaZebnik', 'Nicholas Meyer']","['Val Kilmer', 'Ralph Fiennes', 'Michelle Pfeiffer', 'Sandra Bullock', 'Jeff Goldblum', 'Danny Glover', 'Patrick Stewart', 'Helen Mirren', 'Steve Martin', 'Martin Short', 'James Avery', 'Amick Byram', 'Aria Noelle Curzon', 'Sally Dworsky', 'Ofra Haza']","$70,000,000 ","$101,217,900 ",5.75 ,6.27 
